"results__layerId","results__layerName","results__displayFieldName","results__value","results__attributes__OBJECTID","results__attributes__HES Adı","results__attributes__Kurum","results__attributes__Aşaması(seç)","results__attributes__Akarsu Adı","results__attributes__SHAPE","results__geometryType","results__geometry__x","results__geometry__y","results__geometry__spatialReference__wkid","results__geometry__spatialReference__latestWkid","exceededTransferLimit"
"25","İşletme Durumuna Göre HES","HES_ADI","Berdan HES","40","Berdan HES","Özel(Yap İşlet Devret)","Isletmede","Tarsus Ç.","Point","esriGeometryPoint","34.895907634425058","36.963861330640398","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Damla HES","42","Damla HES","Özel(Yap İşlet)","SKHA","Körkün Ç.","Point","esriGeometryPoint","34.967769752550964","37.607794703536406","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Gelingüllü HES","1020","Gelingüllü HES","Özel(Yap İşlet)","EPDK","Delice Irmak","Point","esriGeometryPoint","35.036559526826665","39.608066667945735","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","İndere HES","1010","İndere HES","Özel(Yap İşlet)","EPDK","Kapuz D.","Point","esriGeometryPoint","35.492374352406529","37.856727555134555","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kuyulu","605","Kuyulu","Kamu","4","Çorum Ç.","Point","esriGeometryPoint","35.497608266645777","40.477673927588988","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Dedeburnu HES","1023","Dedeburnu HES","Kamu","planlama","Bünyan+Tacin Kaynağı","Point","esriGeometryPoint","35.583911938671477","38.671066146171079","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Linlin-3","1843","Linlin-3","Kamu","master plan, öninceleme","Kovanlıkdere","Point","esriGeometryPoint","27.120015107531913","39.777778434526148","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kocadere","1841","Kocadere","Kamu","master plan, öninceleme","Kocadere","Point","esriGeometryPoint","28.458312499866278","39.360216825181546","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Sırma HES","1692","Sırma HES","","Null","Akçay","Point","esriGeometryPoint","28.473848853639993","37.605154413525952","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Yemişendere HES","1697","Yemişendere HES","","Null","Mortuma Ç.","Point","esriGeometryPoint","28.572520333962636","37.248888249699831","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Gündoğdu HES","505","Gündoğdu HES","Özel(Yap İşlet)","SKHA","Emet Ç.","Point","esriGeometryPoint","28.573534540609948","39.891249292118857","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Namnam HES","1682","Namnam HES","","Null","Namnam","Point","esriGeometryPoint","28.63209843963897","37.085613767067372","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Tirkemiş HES","1696","Tirkemiş HES","","Null","Derin Dere","Point","esriGeometryPoint","28.747930968922155","37.080346338448798","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Yuvarlakçay HES","1701","Yuvarlakçay HES","","Null","Yuvarlakçay","Point","esriGeometryPoint","28.804290562461134","36.925562335286372","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Sülek HES","1694","Sülek HES","","Null","Akçay","Point","esriGeometryPoint","28.815280259694887","37.231873247312322","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","A.Dalaman HES 3","1937","A.Dalaman HES 3","","Null","Dalaman Ç.","Point","esriGeometryPoint","28.844999692457371","36.878630402198958","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Aziz HES","1622","Aziz HES","","Null","Kara Dere","Point","esriGeometryPoint","28.888683258148149","36.814863662885443","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Yenicekent HES","1698","Yenicekent HES","","Null","B.Menderes N.","Point","esriGeometryPoint","28.965482974557229","38.043541552305832","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Keserali HES","1677","Keserali HES","","Null","Kızıldere","Point","esriGeometryPoint","29.071442208821708","36.789910415615886","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Çukurincir HES","1644","Çukurincir HES","","Null","Eşençay","Point","esriGeometryPoint","29.318822652295712","36.357398067629504","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","A.Eşen HES -2","1942","A.Eşen HES -2","","Null","Eşençay","Point","esriGeometryPoint","29.325452351678813","36.392307073211441","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Suluköy HES","509","Suluköy HES","Özel(Yap İşlet)","SKHA","Acısu D.+Ulupınar D.","Point","esriGeometryPoint","29.403182937442917","40.042288089313431","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Çökek HES","1643","Çökek HES","","Null","Tezli Dere","Point","esriGeometryPoint","29.439666292303862","36.682849890256044","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Yapraklı HES","1381","Yapraklı HES","Özel(Yap İşlet)","MP","Yapraklı Barajı","Point","esriGeometryPoint","29.452908209988117","37.02373494790583","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Dodurgalar HES I","1649","Dodurgalar HES I","","Null","Erceöz D.","Point","esriGeometryPoint","29.605350519479259","37.396346944776198","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kızılcık HES","246","Kızılcık HES","Kamu","master plan, öninceleme","Ovit","Point","esriGeometryPoint","40.91147297934738","40.55487202492057","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Doğu HES","326","Doğu HES","Özel(Yap İşlet Devret)","Fizibilite","Giloran Ç.","Point","esriGeometryPoint","40.92893547729215","38.904062654173906","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Özlüce HES","438","Özlüce HES","Kamu","planlama","Sarıca D.","Point","esriGeometryPoint","40.93956871761101","40.475426076739573","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Güroluk HES","1591","Güroluk HES","Kamu","Null","Null","Point","esriGeometryPoint","41.018318423358615","41.043289683652382","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Güllübağ HES","478","Güllübağ HES","Kamu","planlama","Çoruh N.","Point","esriGeometryPoint","41.046028656413263","40.543286979463431","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Aksu Barajı  HES","436","Aksu Barajı  HES","Kamu","planlama","Çoruh N.","Point","esriGeometryPoint","41.157482252714217","40.604322570284609","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Turhan HES","712","Turhan HES","Kamu","SKHA","Null","Point","esriGeometryPoint","41.198673446701548","41.18403870041363","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Meşedüzü HES","815","Meşedüzü HES","Kamu","Ön Başvuru","Null","Point","esriGeometryPoint","41.224755469633749","41.188572947168325","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Eralanı HES","1311","Eralanı HES","Özel(Yap İşlet)","Fizibilite","Murat N.","Point","esriGeometryPoint","41.227124295498513","38.825251297577921","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Dumlu HES","283","Dumlu HES","Kamu","master plan, öninceleme","Yayla D.","Point","esriGeometryPoint","41.343151088457731","40.103527776353864","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Gül HES","649","Gül HES","Kamu","FZB","Null","Point","esriGeometryPoint","41.344647181313839","41.156893442030167","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kayabası HES","1903","Kayabası HES","Özel(Yap İşlet)","Fizibilite","Zemaven Ç.","Point","esriGeometryPoint","41.346819581559245","40.889363803562681","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Güneşlik 1 HES","135","Güneşlik 1 HES","Özel(Yap İşlet)","FZB","Null","Point","esriGeometryPoint","41.356579332402418","38.317354770114925","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Garzan 4 Regulatoru Ve HES","968","Garzan 4 Regulatoru Ve HES","Özel(Yap İşlet)","On_Basvuru","Null","Point","esriGeometryPoint","41.3636864626774","37.905663015110235","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Elif 1 HES","179","Elif 1 HES","Kamu","master plan, öninceleme","Şenyurt D.","Point","esriGeometryPoint","41.367772607524437","40.420091141641684","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kamer HES","1233","Kamer HES","Özel(Yap İşlet)","Ön Fizibilite","Koşkar D.","Point","esriGeometryPoint","41.395565342953574","39.239905422260492","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Soguksu HES","1881","Soguksu HES","Özel(Yap İşlet)","Fizibilite","Agara Dere","Point","esriGeometryPoint","41.403765501966582","41.254921956515531","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Pınar HES","267","Pınar HES","Kamu","master plan, öninceleme","Aras","Point","esriGeometryPoint","41.41030269636785","39.61604147628649","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Arkun Barajı HES","437","Arkun Barajı HES","Kamu","planlama","Çoruh N.","Point","esriGeometryPoint","41.417528516090513","40.721099993293656","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Aydınlık -2 HES","132","Aydınlık -2 HES","Özel(Yap İşlet)","FZB","Null","Point","esriGeometryPoint","41.429808752801257","38.353910851642105","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Yonca HES","1134","Yonca HES","Özel(Yap İşlet)","Fizibilite","Köşgar D.","Point","esriGeometryPoint","41.432209347525536","39.126007689163082","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Aydınlık I HES","127","Aydınlık I HES","Özel(Yap İşlet)","FZB","Null","Point","esriGeometryPoint","41.475494839848551","38.421985307474856","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Tekkale HES","1815","Tekkale HES","Özel(Yap İşlet)","SKHA","Güngörmez Dere","Point","esriGeometryPoint","41.484886527866756","40.797568926218048","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Elif 4 HES","182","Elif 4 HES","Kamu","master plan, öninceleme","Doruklu D.","Point","esriGeometryPoint","41.488228483103747","40.411206641229583","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Altıparmak HES","1813","Altıparmak HES","Özel(Yap İşlet)","Fizibilite","Barhal Dere","Point","esriGeometryPoint","41.493368190271426","40.95667714093419","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Garzan -2 Regulatoru Ve HES","965","Garzan -2 Regulatoru Ve HES","Özel(Yap İşlet)","On_Basvuru","Null","Point","esriGeometryPoint","41.513191466799789","38.114688443387678","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kozluk I HES","956","Kozluk I HES","Özel(Yap İşlet)","On_Basvuru","Null","Point","esriGeometryPoint","41.514679406987135","38.112371301831068","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Çayaşan HES","482","Çayaşan HES","Kamu","planlama","Tortum Ç.","Point","esriGeometryPoint","41.589315596573719","40.569125607491095","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Bucur HES","1851","Bucur HES","Özel(Yap İşlet)","Fizibilite","Kololet Dere","Point","esriGeometryPoint","41.636669114101416","41.299649562144673","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Boztaş HES","945","Boztaş HES","Özel(Yap İşlet)","FZB","Null","Point","esriGeometryPoint","41.717360180920096","37.708988169021389","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Barış HES-2","1924","Barış HES-2","Özel(Yap İşlet)","SKHA","Narlık Dere","Point","esriGeometryPoint","41.760022486538553","40.995298427732408","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Mert HES","280","Mert HES","Kamu","master plan, öninceleme","Aras","Point","esriGeometryPoint","41.859351865216397","39.857931588812292","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Camili HES","1824","Camili HES","Özel(Yap İşlet)","SKHA","Düzenli Dere","Point","esriGeometryPoint","41.900340539324453","41.469924833949555","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Sarnıç HES","1823","Sarnıç HES","Özel(Yap İşlet)","SKHA","Ugur Dere","Point","esriGeometryPoint","41.905555510819269","41.476291314682058","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Bora HES","1875","Bora HES","Özel(Yap İşlet)","Fizibilite","Çermik Dere","Point","esriGeometryPoint","42.05619929839736","41.333379317884159","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Yeni Hayat HES","208","Yeni Hayat HES","Kamu","master plan, öninceleme","Olurdere","Point","esriGeometryPoint","42.073108534861682","40.765978983416964","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kalecik HES","1801","Kalecik HES","Özel(Yap İşlet)","SKHA","Karçkal Dere","Point","esriGeometryPoint","42.10269317331722","41.237852018868786","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Cüneyt HES-4","1923","Cüneyt HES-4","Özel(Yap İşlet)","SKHA","Papart Dere","Point","esriGeometryPoint","42.215320604724987","41.443208214526052","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Zümrüt -2 HES","271","Zümrüt -2 HES","Kamu","master plan, öninceleme","Bardız  Ç.","Point","esriGeometryPoint","42.219844491337611","40.496212652172844","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Meydancık HES","1804","Meydancık HES","Özel(Yap İşlet)","Fizibilite","Meydancık Dere","Point","esriGeometryPoint","42.232334165738699","41.319113881141213","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Diyoban HES","1795","Diyoban HES","Özel(Yap İşlet)","SKHA","Papart Dere","Point","esriGeometryPoint","42.245399359741612","41.421276777981525","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Ulusal I HES","1304","Ulusal I HES","Özel(Yap İşlet)","Fizibilite","Cemileleği D.","Point","esriGeometryPoint","42.272381979066672","38.154031321853417","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Erik HES","1797","Erik HES","Özel(Yap İşlet)","Lisans","Papart Dere","Point","esriGeometryPoint","42.290169740647002","41.373548405110185","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kadir HES","1932","Kadir HES","Özel(Yap İşlet)","Ön rapor","Tiğirat Dere","Point","esriGeometryPoint","42.365279443215861","41.239647355412764","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Rabat HES","1898","Rabat HES","Özel(Yap İşlet)","Fizibilite","Tigirat Dere","Point","esriGeometryPoint","42.384355710245416","41.22224546203374","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Ulusal -2 Reg.","1319","Ulusal -2 Reg.","Kamu","2","Cemileleği D.","Point","esriGeometryPoint","42.384994308409226","38.137053226758134","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Ulusal -2 HES","1324","Ulusal -2 HES","Kamu","2","Cemileleği D.","Point","esriGeometryPoint","42.385992198970079","38.138142378095871","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Ulusal -2 HES","1240","Ulusal -2 HES","Özel(Yap İşlet)","Ön Fizibilite","Cemileleği D.","Point","esriGeometryPoint","42.399925486108025","38.132217289511502","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Alasu HES","1206","Alasu HES","Özel(Yap İşlet)","Fizibilite","Şeftalan D.","Point","esriGeometryPoint","42.409641579858899","38.29887380897766","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Armutlu HES","1863","Armutlu HES","Özel(Yap İşlet)","SKHA","Veliköy Dere","Point","esriGeometryPoint","42.43198445805622","41.274748236443749","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Derin HES","1269","Derin HES","Özel(Yap İşlet)","Fizibilite","Horoz D.","Point","esriGeometryPoint","42.451352264191527","38.254882323895622","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Gökay HES","1118","Gökay HES","Özel(Yap İşlet)","Fizibilite","Kesan D.","Point","esriGeometryPoint","42.485608512551401","38.197577619326943","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Düztepe HES","1242","Düztepe HES","Özel(Yap İşlet)","Ön Fizibilite","Küçüksu D.","Point","esriGeometryPoint","42.486488229709387","38.184148082044707","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Düztepe HES","1274","Düztepe HES","Özel(Yap İşlet)","Fizibilite","Küçüksu","Point","esriGeometryPoint","42.487139246404794","38.185670781141084","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Doğa HES","1230","Doğa HES","Özel(Yap İşlet)","Ön Fizibilite","Müks Ç./Ulu Çay","Point","esriGeometryPoint","42.561700123622508","37.974555041033987","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Derin HES","1243","Derin HES","Özel(Yap İşlet)","Ön Fizibilite","Horoz D.","Point","esriGeometryPoint","42.56382550451746","38.114052247077602","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Derin HES","1270","Derin HES","Özel(Yap İşlet)","Fizibilite","Horoz D.","Point","esriGeometryPoint","42.564432397946007","38.115652673641051","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Polat HES","1335","Polat HES","Kamu","2","Bidar D. - Bahçesaray Ç.","Point","esriGeometryPoint","42.576957912605536","37.979485384072355","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Polat HES","1334","Polat HES","Kamu","2","Polat - Bidar D.","Point","esriGeometryPoint","42.576968652993429","37.97943196096589","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Pervari HES-2","1148","Pervari HES-2","Özel(Yap İşlet)","Fizibilite","Botan Ç.,Müküs D.","Point","esriGeometryPoint","42.651240813736983","37.965060476654664","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Posof I (Çakırkoç) HES","1737","Posof I (Çakırkoç) HES","Özel(Yap İşlet)","SKHA","Posaf Ç.","Point","esriGeometryPoint","42.739888432350945","41.499927037802358","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kıy HES","72","Kıy HES","Özel(Yap İşlet)","SKHA","Salan D.","Point","esriGeometryPoint","35.736553472269129","37.710118000521312","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Elbiz HES","88","Elbiz HES","Özel(Yap İşlet)","Ön rapor","Girdes Ç.","Point","esriGeometryPoint","35.845317023630152","37.954982249290865","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Maran HES","65","Maran HES","Özel(Yap İşlet)","SKHA","Bahçecik D.","Point","esriGeometryPoint","35.853175607311925","37.932187547637746","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Yamanlı -3 HES","402","Yamanlı -3 HES","Kamu","proje","Göksu N.","Point","esriGeometryPoint","35.998187701382527","37.87548186830282","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Yamanlı -2 HES","401","Yamanlı -2 HES","Kamu","proje","Göksu N.","Point","esriGeometryPoint","36.111404760259155","37.857317905961978","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Karaçay HES","383","Karaçay HES","Kamu","master plan, öninceleme","Ceyhan N.","Point","esriGeometryPoint","36.149343028464102","37.171267770466777","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Ceyhan HES","396","Ceyhan HES","Özel(Yap İşlet)","SKHA","Ceyhan N.","Point","esriGeometryPoint","36.234267231510842","37.157226221141741","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Bulgurkaya","1440","Bulgurkaya","Özel(Yap İşlet Devret)","SKHA","Keşiş Ç.","Point","esriGeometryPoint","36.242848978229993","37.505382620750851","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Osmanlı 1 HES","117","Osmanlı 1 HES","Özel(Yap İşlet)","Fizibilite","Çan Dere","Point","esriGeometryPoint","36.248028917290654","37.896760327802944","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Dörtyol HES","406","Dörtyol HES","Kamu","isletmede","Deliçay","Point","esriGeometryPoint","36.248682548429606","36.888236732822214","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Tahta","1463","Tahta","Özel(Yap İşlet Devret)","Isletmede","Tahta Suyu","Point","esriGeometryPoint","36.249945595280096","37.564743525165937","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Yeşilvadi Regülatörü Ve HES","121","Yeşilvadi Regülatörü Ve HES","Özel(Yap İşlet)","SKHA","Deliçay","Point","esriGeometryPoint","36.255342170988541","36.887611856920977","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Tayfun","1417","Tayfun","Özel(Yap İşlet Devret)","Isletmede","Keşiş Ç.","Point","esriGeometryPoint","36.257865416510114","37.424778015356971","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Aslantaş HES","404","Aslantaş HES","Kamu","isletmede","Ceyhan N.","Point","esriGeometryPoint","36.274405294447718","37.270661254983125","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Sabunsuyu -2 HES","397","Sabunsuyu -2 HES","Kamu","proje","Sabunsuyu D.","Point","esriGeometryPoint","36.361093039061764","37.312613346695088","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Aktürkmen","1442","Aktürkmen","Özel(Yap İşlet Devret)","Fizibilite","Hüseyinli D.","Point","esriGeometryPoint","36.459079788733085","38.098945311275791","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Aşağı Fırnıs ","1445","Aşağı Fırnıs","Özel(Yap İşlet)","Fizibilite","Fırnıs D.","Point","esriGeometryPoint","36.641368761672538","37.761874372581588","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Sisne ","1443","Sisne","Özel(Yap İşlet Devret)","Fizibilite","Çemrengeç Dere","Point","esriGeometryPoint","36.737093910485939","37.904651900143115","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Şehitlik  ","1446","Şehitlik","Özel(Yap İşlet)","Fizibilite","Dağlıağaç Ve Yoğunkamalak D.","Point","esriGeometryPoint","36.829692058853055","37.874562587339753","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Niksar HES","420","Niksar HES","Özel(Yap İşlet)","SKHA","Kelkit","Point","esriGeometryPoint","36.990504520854458","40.484664643994783","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Çakmak-1","154","Çakmak-1","Özel(Yap İşlet)","Fizibilite","Söğütlübuynu D.","Point","esriGeometryPoint","36.992598573530515","37.857287507689371","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Dağdelen ","1457","Dağdelen","Özel(Yap İşlet Devret)","SKHA","Ceyhan N.","Point","esriGeometryPoint","37.007559061584999","38.111826292401972","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Karapur","1467","Karapur","Özel(Yap İşlet Devret)","EPDK","Göksu N.","Point","esriGeometryPoint","37.468292206645863","37.811487977095112","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Çatalkaya","1416","Çatalkaya","Özel(Yap İşlet)","EPDK","Göksu Ç.","Point","esriGeometryPoint","37.474746185780994","37.860431870595335","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kaynarca HES","366","Kaynarca HES","Özel(Yap İşlet Devret)","Fizibilite","Ayvalı Tohma Ç.","Point","esriGeometryPoint","37.634450621583255","38.60435179325367","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Yeşil HES","149","Yeşil HES","Özel(Yap İşlet)","SKHA","Yeşilırmak","Point","esriGeometryPoint","37.658251687406889","40.182333556402213","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Değirmen","1493","Değirmen","Özel(Yap İşlet Devret)","Fizibilite","Göksu N.","Point","esriGeometryPoint","37.760044934359549","37.861889960875743","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Çorak HES","1404","Çorak HES","Kamu","planlama","Kızılırmak","Point","esriGeometryPoint","37.817260397066654","39.916150837585988","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Üçgen-2 HES","638","Üçgen-2 HES","Kamu","FZB","Null","Point","esriGeometryPoint","37.971342702891107","40.736679982957803","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Işık HES","1502","Işık HES","Özel(Yap İşlet Devret)","Fizibilite","Göksu Ç.","Point","esriGeometryPoint","38.065354217986929","37.814185486804114","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Murat (1)","1477","Murat (1)","Özel(Yap İşlet Devret)","SKHA","Göksu N.","Point","esriGeometryPoint","38.095488761382626","37.614306868355946","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Çalıkobası HES","781","Çalıkobası HES","Kamu","Ön Başvuru","Null","Point","esriGeometryPoint","38.120556759177745","40.670740524564067","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Burç","1468","Burç","Özel(Yap İşlet Devret)","Insa Halinde","Göksu N.","Point","esriGeometryPoint","38.171519214648605","37.463530358094573","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kılıçkaya HES","1400","Kılıçkaya HES","Kamu","isletmede","Kelkit Ç.","Point","esriGeometryPoint","38.185302053537441","40.244723540436347","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kılıçkaya HES","1528","Kılıçkaya HES","Kamu","Null","Null","Point","esriGeometryPoint","38.187726841938748","40.258091421755871","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Koruköy","1500","Koruköy","Özel(Yap İşlet)","SKHA","Bulam Ç. (İçme Suyu İsale Hattı)","Point","esriGeometryPoint","38.264783059690515","37.816674729957768","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Darbogaz HES","185","Darbogaz HES","Kamu","master plan, öninceleme","Darboğaz D.","Point","esriGeometryPoint","38.33780798764743","39.56910753920404","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Altıntepe HES","1399","Altıntepe HES","Özel(Yap İşlet)","Isletmede","S5 Sulama Kanalı","Point","esriGeometryPoint","38.395630255919919","40.099002077059865","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Bağıştaş-2 HES","204","Bağıştaş-2 HES","Kamu","planlama","Fırat","Point","esriGeometryPoint","38.410079264226731","39.428039827060644","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Angutlu HES","1558","Angutlu HES","Kamu","FZB","Null","Point","esriGeometryPoint","38.441730118055595","40.760305573538318","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Karadağ HES","196","Karadağ HES","Kamu","master plan, öninceleme","Karabudak D.","Point","esriGeometryPoint","38.471524882284193","39.818035725149983","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kandil","1474","Kandil","Özel(Yap İşlet Devret)","Fizibilite","Birimşe Ç.,Gölgeli Ç.","Point","esriGeometryPoint","38.557419053976822","37.95070109537334","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Koru HES","312","Koru HES","Özel(Yap İşlet Devret)","Fizibilite","Koru Ç.","Point","esriGeometryPoint","38.567039533485996","39.034463721529512","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kırım HES","315","Kırım HES","Özel(Yap İşlet Devret)","Fizibilite","Gelipolan D.  Geliseyyan D.","Point","esriGeometryPoint","38.589431750139326","38.153949971669689","4326","4326",""
