results/layerId,results/layerName,results/displayFieldName,results/value,results/attributes/OBJECTID,results/attributes/HES Adı,results/attributes/Kurum,results/attributes/Aşaması(seç),results/attributes/Akarsu Adı,results/attributes/SHAPE,results/geometryType,results/geometry/x,results/geometry/y,results/geometry/spatialReference/wkid,results/geometry/spatialReference/latestWkid
25,İşletme Durumuna Göre HES,HES_ADI,Kayaboğazı HES,520,Kayaboğazı HES,Kamu,planlama,Orhaneli Ç.,Point,esriGeometryPoint,29.618189288761666,39.41830382177258,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Aksu HES,1041,Aksu HES,Kamu,FZB,Uçarsu,Point,esriGeometryPoint,29.65393674710018,36.54960351714278,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Korkuteli Reg Ve HES,1087,Korkuteli Reg Ve HES,Kamu,Null,Korkuteli Ç.,Point,esriGeometryPoint,30.070478840185388,37.13938489316861,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kapıcay Barajı Ve HES,1033,Kapıcay Barajı Ve HES,Kamu,Null,Başgöz Ç.,Point,esriGeometryPoint,30.112087644538455,36.466752836227,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kesme HES,1045,Kesme HES,Kamu,FZB,Kesmeboğaz D.,Point,esriGeometryPoint,30.50361559996248,36.595475263204875,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Duralıler I -2 HES,1069,Duralıler I -2 HES,Kamu,Null,Kepez Kanalı Çıkışı,Point,esriGeometryPoint,30.623817705918775,36.90703307166993,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Gökbel I HES,1366,Gökbel I HES,Özel(Yap İşlet),PL,Ağlasun Ç.,Point,esriGeometryPoint,30.6963826180976,37.63319251600189,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Çukurçay Reg. -2 Ve Narlı -2 HES,1373,Çukurçay Reg. -2 Ve Narlı -2 HES,Özel(Yap İşlet),PL,Çukurçay,Point,esriGeometryPoint,30.814052508633957,37.65130203426472,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Tınaztepe HES,1096,Tınaztepe HES,Kamu,Null,Aksu,Point,esriGeometryPoint,30.81829469000058,37.15287793343741,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kızıllı -2 HES,1064,Kızıllı -2 HES,Kamu,FZB,GevenÇ.,Point,esriGeometryPoint,30.9001906818967,37.36580039088437,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Başak Barajı Ve HES,1375,Başak Barajı Ve HES,Özel(Yap İşlet),PL,Başak D.,Point,esriGeometryPoint,31.160367394153976,37.65224113773955,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Köknar,618,Köknar,Kamu,4,Uğursuyu- Aksu Dere,Point,esriGeometryPoint,31.186042763885922,40.70717622478179,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Uğur (Samandere),627,Uğur (Samandere),Kamu,4,Saman D.,Point,esriGeometryPoint,31.245569546453176,40.72609995134363,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kaplanbuku HES,1093,Kaplanbuku HES,Kamu,EIE,Kaplanbükü D.,Point,esriGeometryPoint,31.28699146178358,37.0036970801329,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Melen Hacılar,582,Melen Hacılar,Kamu,1,Küçük Melen Ç.,Point,esriGeometryPoint,31.488518162890916,40.96011474782618,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Cevizlidere,594,Cevizlidere,Kamu,5,Bozdağ,Point,esriGeometryPoint,31.665701590883373,40.3224535182994,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Degirmen Reg Ve HES,1089,Degirmen Reg Ve HES,Kamu,Null,Kepezyurdu D.,Point,esriGeometryPoint,31.700198294106666,37.18696389025885,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Gürsöğüt HES,525,Gürsöğüt HES,Kamu,planlama,Sakarya N.,Point,esriGeometryPoint,31.771341137287237,39.904784239971754,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Cevizli,623,Cevizli,Kamu,planlama,Cevizli Dere-Hızar D.,Point,esriGeometryPoint,31.991083765945557,40.40383504565794,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Oğuz HES,1099,Oğuz HES,Özel(Yap İşlet),Fizibilite,Alara Ç.,Point,esriGeometryPoint,32.10845150749704,36.78240854893966,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Mutlu-2,584,Mutlu-2,Kamu,1,Kirmir Ç.,Point,esriGeometryPoint,32.12744099010566,40.18065419284006,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Tefen HES,916,Tefen HES,Özel(Yap İşlet),Fizibilite,Filyos Ir.,Point,esriGeometryPoint,32.14408157181996,41.29387387618422,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Çağlar-I,635,Çağlar-I,Kamu,4,Ankara Ç.,Point,esriGeometryPoint,32.17118391867801,39.891451656470885,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Alaboğa HES,1479,Alaboğa HES,Özel(Yap İşlet),Fizibilite,Filyos Ir.,Point,esriGeometryPoint,32.286982954569574,41.13149727707447,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Akörenbeli,597,Akörenbeli,Kamu,4,Ankara Ç.,Point,esriGeometryPoint,32.31086230107249,39.84441836564502,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Yenice HES,1712,Yenice HES,Özel(Yap İşlet),Fizibilite,Filyos Ir.,Point,esriGeometryPoint,32.3529855346767,41.16844780091956,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Yaprak HES,1054,Yaprak HES,Kamu,FZB,Gevne Ç.,Point,esriGeometryPoint,32.413252148827986,36.65702103004944,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Alacıkgüney HES,1480,Alacıkgüney HES,Özel(Yap İşlet),Ön rapor,Filyos Ir.,Point,esriGeometryPoint,32.42271705954886,40.89340899295812,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Üçpınar HES,555,Üçpınar HES,Özel(Yap İşlet),Fizibilite,Gevne Ç.,Point,esriGeometryPoint,32.43985258204525,36.811991804004215,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kızılcapınar HES,918,Kızılcapınar HES,Özel(Yap İşlet),Null,Gülüç Ir.,Point,esriGeometryPoint,32.51609280516665,41.52666531957918,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Yalnızca HES,917,Yalnızca HES,Özel(Yap İşlet),Fizibilite,Filyos Ir.,Point,esriGeometryPoint,32.517046719418786,41.163052328096214,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Asarcık HES,565,Asarcık HES,Kamu,"master plan, öninceleme",Asarcık D.,Point,esriGeometryPoint,32.614553704995515,36.879631658379665,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Aktaş HES,909,Aktaş HES,Kamu,planlama,Filyos Ir.,Point,esriGeometryPoint,32.71869539843568,41.12137781104178,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Erik HES,564,Erik HES,Kamu,insa halinde,Erik D.,Point,esriGeometryPoint,33.05181979107255,36.567172452703154,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Lenger-1 HES,23,Lenger-1 HES,Özel(Yap İşlet),SKHA,Kazıklı Dere,Point,esriGeometryPoint,33.075493381659115,36.29220872771269,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Azmak -2 HES,27,Azmak -2 HES,Özel(Yap İşlet),SKHA,Ermenek Ç.,Point,esriGeometryPoint,33.321613954329315,36.581917987440775,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Derinçay Mut HES,107,Derinçay Mut HES,Kamu,isletmede,Göksu N.,Point,esriGeometryPoint,33.325930214640934,36.72497306764653,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kesikköprü Brj Ve HES,576,Kesikköprü Brj Ve HES,Kamu,isletmede,Kızılırmak N.,Point,esriGeometryPoint,33.41970442709684,39.397603366555984,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kızılçam HES,929,Kızılçam HES,Özel(Yap İşlet),Fizibilite,Filyos Ir.,Point,esriGeometryPoint,33.561888371053186,41.1887791790786,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Yavuz HES,912,Yavuz HES,Özel(Yap İşlet),Fizibilite,Zarbana Ç.,Point,esriGeometryPoint,33.65783139617827,41.863987963798266,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Aybige HES,1484,Aybige HES,Özel(Yap İşlet),Ön rapor,Ezine Ç.,Point,esriGeometryPoint,33.96695425761041,41.774438183426334,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Aydos HES,1483,Aydos HES,Özel(Yap İşlet),Ön rapor,Ezine Ç.,Point,esriGeometryPoint,34.02020570159627,41.81711319930371,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kiraz,1834,Kiraz,Özel(Yap İşlet),Fizibilite,Kocaçay,Point,esriGeometryPoint,26.62634899542581,40.05545863325028,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Manastır,1845,Manastır,Kamu,"master plan, öninceleme",Manastır D.,Point,esriGeometryPoint,26.830330345820485,39.59308162450241,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kapan,1793,Kapan,Özel(Yap İşlet),Fizibilite,Balıklı Ç.,Point,esriGeometryPoint,27.233582573019135,40.18988287602581,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Demirköprü,519,Demirköprü,Kamu,isletmede,Gediz,Point,esriGeometryPoint,28.304055008889208,38.61551075610018,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Alhisar HES,1621,Alhisar HES,,Null,Deliçay,Point,esriGeometryPoint,28.37073787381604,37.612482292862325,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Akyürek HES,1620,Akyürek HES,,Null,Akçay,Point,esriGeometryPoint,28.64495307126418,37.36398667179524,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Sandras HES I,1686,Sandras HES I,,Null,Çayhisar D.,Point,esriGeometryPoint,28.853081850078052,37.04182631758866,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Akköprü Barajı Ve HES,1953,Akköprü Barajı Ve HES,,Null,Dalaman Ç.,Point,esriGeometryPoint,28.902742127759787,36.89563032222062,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kargı HES,1673,Kargı HES,,Null,Kargı Ç.,Point,esriGeometryPoint,29.062915779854336,36.7382208424481,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Sami Soydam B. Ve HES,1685,Sami Soydam B. Ve HES,,Null,Dalaman Ç.,Point,esriGeometryPoint,29.064304005321763,37.04530791029575,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Çatak HES,1638,Çatak HES,,Null,Çatak Suyu,Point,esriGeometryPoint,29.176183968663384,37.24216058808837,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,A.Eşen HES 4,1944,A.Eşen HES 4,,Null,Eşençay,Point,esriGeometryPoint,29.3055449638601,36.31245699041167,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,A.Eşen HES I,1941,A.Eşen HES I,,Null,Eşençay,Point,esriGeometryPoint,29.328753377474268,36.43605328208037,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Çal HES,1633,Çal HES,,Null,B.Menderes N.,Point,esriGeometryPoint,29.391633698789622,38.18815638656165,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Çaygözü HES,1640,Çaygözü HES,,Null,Eşençay,Point,esriGeometryPoint,29.404359059768595,36.76912649958053,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Buldurat HES,1630,Buldurat HES,,Null,Dikilitaş Dere,Point,esriGeometryPoint,29.405431699776724,36.56843664030638,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Dar4eren HES,1645,Dar4eren HES,,Null,Acıpayam Sul.Kan.,Point,esriGeometryPoint,29.502603588569198,37.26455111210324,4326,4326
